1.096982	5.984929	t
6.275757	8.382983	s
8.444210	9.224853	t
9.510578	12.327016	s
12.403549	13.811768	t
15.311827	17.051691	t
17.322110	21.556971	t
22.000866	24.628520	s
24.786690	28.450099	t
28.567451	32.475768	t
33.052321	38.225994	t
43.292520	50.848940	t
51.226505	54.542962	t
54.940937	56.517530	t
61.533033	64.910717	t
65.364817	71.666085	t
72.451830	73.666164	s
75.477460	76.293818	s
77.401005	78.064296	s
79.293936	80.094988	s
81.033801	81.814444	s
82.977755	83.646148	s
84.967629	85.773783	s
87.049343	87.778964	s
89.279023	90.631117	s
91.998518	92.733241	s
93.697564	94.687399	s
95.314975	96.258889	s
96.927283	97.626290	s
99.065122	104.259204	t
105.243937	105.657218	t
110.284952	111.887055	t
112.330950	113.106491	s
113.473853	115.295353	t
115.744350	118.300573	t
118.611810	124.004879	t
126.836623	127.453994	t
131.061279	133.887921	s
134.954290	137.087027	s
137.678887	139.087105	t
139.582023	140.178985	s
139.781010	142.112734	t
142.592345	148.883409	t
152.730499	153.720334	t
153.990753	155.251007	s
155.220393	157.128631	t
158.031728	158.996052	t
159.470560	160.011398	s
160.465497	163.026823	t
163.562558	164.511575	s
163.965635	167.542306	t
168.006610	168.680106	t
169.205637	170.113836	s
170.414868	171.215920	t
171.522055	172.318005	s
172.399640	174.338492	t
176.287549	178.369263	t
180.945895	182.282682	s
183.226597	185.099120	s
186.063443	187.236959	s
187.435946	192.012657	t
193.089230	197.946564	s
200.421151	210.656248	s
211.477709	215.197243	t
215.763592	216.564644	t
217.273855	218.324917	s
218.421859	219.717829	t
219.988248	222.585289	t
222.947548	223.871053	s
223.973098	224.519038	t
229.493724	231.345837	t
232.203014	235.922548	t
236.315421	238.580816	t
239.131858	240.728860	t
241.938091	243.228958	t
246.198463	253.464055	t
254.168164	257.510132	t
258.928555	259.750016	t
260.147991	260.867407	s
260.816385	263.280767	t
264.061410	264.607350	t
276.214950	294.782007	s
295.562650	298.277042	t
299.180139	301.761873	t
302.042497	302.634357	s
302.741504	308.726433	t
310.165265	314.553193	t
314.823612	315.063417	s
315.119542	315.456290	t
316.640010	318.517635	t
330.579334	351.064834	s
352.202633	353.575136	t
353.743510	354.386393	s
354.417006	373.963694	t
369.871696	371.631969	s
377.698535	378.290395	t
380.106793	380.816004	t
382.219121	397.286040	s
398.530987	399.602458	t
400.980063	408.893640	s
410.291654	413.909143	t
414.271402	416.725580	s
416.786807	437.180467	t
419.251190	420.031833	s
438.323369	454.665849	t
455.074028	455.441389	s
455.441389	468.100051	t
468.972534	471.998163	t
476.518749	484.631313	s
485.253787	485.820136	t
486.320155	492.264267	t
495.759302	507.622014	t
508.142443	512.004839	s
512.004839	515.372319	t
515.397830	517.306068	s
517.326477	518.852048	t
518.852048	565.338571	s
565.338571	614.728269	s
615.738513	618.233509	t
621.060151	623.488818	t
627.080796	635.014782	s
637.331199	639.815991	t
639.907831	640.418055	s
640.494589	642.219147	t
643.234493	646.918311	s
647.413229	650.699072	t
651.418488	658.245287	t
658.765716	659.270838	s
659.398394	664.745543	t
665.959877	675.608215	s
675.883737	682.241130	t
683.118715	695.430424	s
696.047795	707.767644	t
708.155414	709.558531	s
709.757518	716.502682	t
718.793588	721.446754	s
725.763250	741.666937	t
742.325126	743.753754	s
745.253813	747.350834	t
747.544719	749.116210	s
750.754029	752.820437	t
753.019425	754.442950	s
755.157264	757.126729	t
757.208365	758.881900	s
759.534987	764.565797	t
765.749517	766.907726	s
767.045487	770.122138	t
771.657913	786.602379	t
787.199341	788.321834	s
788.587151	789.235135	t
789.826995	790.327015	s
791.102556	791.617882	t
792.475059	793.924095	s
794.541467	795.046588	t
796.184388	797.143610	s
797.357904	804.623496	t
812.368699	813.690179	t
837.303353	864.977911	t
869.585236	870.064846	t
872.769034	873.381303	t
875.376280	876.264070	s
876.233456	877.452892	t
881.386720	882.932699	t
883.728649	895.499520	s
896.463844	898.958840	t
899.984391	902.555921	t
906.831599	909.474560	t
912.928778	919.230046	t
944.725947	945.021877	t
997.268831	1008.304979	t
1029.152738	1082.343607	s
1084.552877	1091.981741	t
1095.476777	1096.303340	t
1098.180965	1123.855444	s
