0.926	12.636000000000001	t
13.29	15.392	s
16.722	20.313000000000002	t
23.529	25.292	t
25.631	29.835	s
34.446	36.245999999999995	s
36.246	48.956	t
62.556	65.443	t
65.564	67.51599999999999	s
67.717	74.649	t
74.96	77.48599999999999	s
77.637	81.837	t
81.837	82.557	s
82.557	84.95700000000001	t
84.957	86.637	s
86.637	95.757	t
95.757	98.25	s
98.351	105.735	t
105.866	107.18599999999999	s
107.186	110.30600000000001	t
110.306	111.506	s
111.506	112.818	t
125.675	126.515	t
126.515	128.675	s
128.675	130.92700000000002	t
131.732	136.46	s
139.297	143.07999999999998	t
143.784	146.702	s
146.822	149.78	t
153.321	159.884	t
159.884	160.36399999999998	s
160.364	161.659	t
161.865	166.184	s
166.338	168.97199999999998	t
169.517	171.077	s
171.077	174.197	t
174.197	175.397	s
175.397	177.797	t
177.797	178.757	s
178.757	180.457	t
180.778	183.058	s
183.058	185.517	t
186.063	188.57	s
188.654	198.643	t
204.056	218.06300000000002	t
218.731	227.49099999999999	s
227.491	230.00300000000001	t
236.053	262.228	s
262.228	265.44800000000004	t
266.095	277.975	s
277.975	279.175	t
279.175	281.33500000000004	s
281.335	282.29499999999996	t
282.295	284.21500000000003	s
284.215	290.455	t
290.455	292.615	s
292.615	301.327	t
301.327	302.767	s
302.767	307.567	t
307.567	308.527	s
308.527	313.80699999999996	t
313.807	314.767	s
314.767	319.807	t
319.807	320.047	s
320.047	340.447	t
340.447	342.607	s
342.607	346.221	t
346.784	348.584	s
348.584	352.583	t
352.845	361.605	s
361.605	365.785	t
369.118	380.758	t
380.758	381.478	s
381.478	383.92900000000003	t
389.28	394.28499999999997	t
397.331	398.135	t
398.226	401.674	s
401.751	410.30899999999997	t
410.348	414.308	s
414.308	418.388	t
418.388	421.268	s
421.268	430.17699999999996	t
433.402	435.92199999999997	s
435.922	445.838	t
456.886	464.92600000000004	t
465.014	465.916	s
466.164	469.08799999999997	t
473.037	491.637	t
491.637	492.597	s
492.597	496.003	t
499.256	528.1759999999999	t
528.176	529.856	s
529.856	530.721	t
535.802	541.979	t
543.003	680.163	s
680.163	686.883	t
686.883	762.0029999999999	s
762.003	766.0830000000001	t
766.083	789.3629999999999	s
789.363	790.8030000000001	t
790.803	896.643	s
896.643	903.966	t
903.966	904.446	s
904.446	908.0465	t
908.0465	910.206	s
910.206	915.726	t
915.726	919.76	s
951.375	958.426	t
984.446	993.446	t
993.446	996.086	s
996.086	1000.166	t
1000.166	1001.6060000000001	s
1001.606	1003.286	t
1003.286	1007.846	s
1007.846	1008.517	t
1011.647	1012.7460000000001	t
1024.273	1027.85	t
1029.26	1048.656	s
1060.826	1073.9199999999998	s
1074.361	1075.5990000000002	t
1075.928	1076.768	s
1076.768	1082.288	t
1082.288	1083.008	s
1083.008	1084.448	t
1084.448	1084.928	s
1084.928	1085.9370000000001	t
1094.4	1114.2	s
1114.2	1122.3600000000001	t
1122.36	1125.96	s
1125.96	1131.297	t
1131.692	1134.794	s
1134.976	1142.6779999999999	t
1142.678	1143.3980000000001	s
1143.398	1145.798	t
1145.798	1148.918	s
1148.918	1167.638	t
1167.638	1170.518	s
1170.518	1190.736	t
1192.997	1216.779	s
1217.333	1218.0330000000001	t
1218.175	1218.422	s
1220.641	1255.249	t
1255.249	1258.609	s
1258.609	1270.369	t
1270.369	1271.569	s
1271.569	1301.055	t
1340.096	1350.198	t
1371.508	1379.0900000000001	t
1393.101	1401.5780000000002	t
1483.381	1488.0610000000001	t
1488.061	1492.1409999999998	s
1492.141	1503.726	t
1624.17	1638.6280000000002	t
1644.256	1655.6560000000002	t
1655.656	1657.096	s
1657.096	1660.715	t
1670.231	1673.708	t
1690.473	1693.728	t
1694.27	1702.07	s
1702.07	1711.4299999999998	t
1711.43	1715.75	s
1715.75	1719.35	t
1719.35	1724.9289999999999	s
1726.0	1728.76	t
1728.76	1731.4	s
1731.4	1743.16	t
1743.16	1745.0800000000002	s
1745.08	1750.972	t
1758.672	1773.295	s
1777.592	1803.392	s
1803.392	1804.477	t
1807.903	1811.863	t
1811.863	1812.343	s
1812.343	1817.7930000000001	t
1826.064	1835.064	s
1835.064	1836.66	t
1836.849	1854.815	s
1854.909	1859.595	t
1861.62	1863.7869999999998	s
1865.976	1878.336	t
1878.336	1880.736	s
1880.736	1882.1760000000002	t
1882.176	1883.136	s
1883.136	1885.056	t
1885.056	1886.256	s
1886.256	1890.816	t
1890.816	1891.776	s
1891.776	1894.1760000000002	t
1894.176	1895.136	s
1895.136	1898.9765	t
1898.9765	1899.6965	s
1899.6965	1907.608	t
1910.757	1918.077	t
1918.077	1942.7640000000001	s
1942.764	1946.273	t
1949.39	1995.1860000000001	t
2058.875	2064.244	s
2144.634	2147.06	t
2147.13	2245.17	s
2245.17	2260.53	t
2260.53	2264.61	s
2264.61	2273.2490000000003	t
2273.349	2275.0150000000003	s
2275.174	2276.893	t
2280.172	2289.309	s
2296.702	2311.9139999999998	s
2312.032	2313.185	t
2313.727	2317.353	s
2318.322	2322.852	t
2322.852	2331.492	s
2331.492	2335.3320000000003	t
2335.332	2337.252	s
2337.252	2355.9719999999998	t
2355.972	2356.9320000000002	s
2356.932	2361.9719999999998	t
2361.972	2362.452	s
2362.452	2364.132	t
2364.132	2364.612	s
2364.612	2367.012	t
2367.012	2367.732	s
2367.732	2372.7129999999997	t
2373.313	2430.5449999999996	s
2431.016	2434.1479999999997	t
2437.542	2450.984	t
2455.446	2471.406	t
2471.406	2472.366	s
2472.366	2474.955	t
2475.308	2480.6059999999998	s
2480.642	2484.774	t
2484.927	2491.826	s
2491.98	2495.7	t
2495.7	2503.93	s
2505.606	2553.038	t
2553.226	2555.266	s
2555.266	2562.946	t
2562.946	2565.353	s
2565.412	2576.535	t
2580.557	2586.533	s
2586.91	2588.535	t
