1.07	1.4	好
1.4	1.4	，
1.41	2.12	同学们
2.12	2.12	，
2.13	2.4	今天
2.41	2.56	很
2.57	2.88	荣幸
2.89	3.04	和
3.05	3.44	大家
3.45	3.72	提到
3.73	3.92	这样
3.93	4.04	一
4.05	4.2	节
4.21	4.8	课
4.8	4.8	，
4.81	5.2	同学们
5.21	5.44	准备
5.45	5.52	好
5.53	5.64	了
5.65	6.16	吗
6.16	6.16	？
6.17	6.6	准备
6.61	6.72	好了
6.72	6.72	。
8.38	8.61	好
8.61	8.61	，
8.62	9.45	上课
9.45	9.45	。
12.25	12.6	没有
12.61	13.12	精神
13.12	13.12	，
13.13	13.44	请
13.45	15.28	坐
15.28	15.28	。
15.29	16.0	同学们
16.0	16.0	，
16.01	16.4	今天
16.41	16.6	我们
16.61	17.28	一起
17.29	17.6	要
17.61	18.0	学习
18.01	18.08	一
18.09	18.48	篇
18.49	19.0	经典
19.01	19.8	名作
19.8	19.8	，
19.81	20.08	题目
20.09	20.92	叫做
20.93	21.2	一起
21.21	22.12	读
22.12	22.12	。
22.61	23.32	403
23.32	23.32	。
24.77	24.96	是
24.97	25.4	的
25.4	25.4	，
25.41	25.56	这
25.57	25.8	篇
25.81	26.28	文章
26.29	26.44	是
26.45	26.8	由
26.81	27.12	电力
27.13	27.36	强
27.37	27.92	先生
27.93	28.48	翻译
28.48	28.48	，
28.49	28.8	由
28.81	29.24	日本
29.25	29.76	著名
29.77	30.28	作家
30.29	30.64	青
30.65	30.8	少
30.81	31.08	纳
31.09	31.52	言
31.53	31.8	所
31.81	32.28	创作
32.29	32.76	的
32.76	32.76	。
33.04	33.27	课
33.28	33.58	前
33.59	33.89	我们
33.9	34.2	都
34.21	34.51	已经
34.52	34.82	进行
34.83	35.13	了
35.14	35.44	线
35.45	35.75	上
35.76	36.06	的
36.07	36.37	预
36.38	36.68	学
36.68	36.68	，
36.69	36.99	首先
37.0	37.3	我们
37.31	37.61	来
37.62	37.92	看
37.93	38.23	一下
38.24	38.54	预
38.55	38.85	学
39.33	39.48	情况
39.48	39.48	。
43.22	43.53	任务
43.54	43.65	一
43.66	44.21	当中
44.22	44.45	我们
44.46	45.01	要求
45.02	45.37	大家
45.38	45.89	使用
45.9	46.17	录屏
46.17	46.17	、
46.18	46.93	功能
46.94	47.53	或者
47.54	47.77	离开
47.78	48.41	功能
48.42	48.61	来
48.62	48.89	把
48.9	49.29	这些
49.3	49.77	生字
49.78	50.05	词
50.06	50.37	进行
50.38	51.13	朗读
51.13	51.13	，
51.14	51.37	课
51.38	51.49	前
51.5	51.81	呢
51.82	51.93	我
51.94	52.25	也
52.26	52.49	听了
52.5	52.89	一下
52.89	52.89	，
52.9	52.97	也
52.98	53.17	给
53.18	53.53	大家
53.54	53.65	做
53.76	54.03	一些
54.04	54.83	反馈
54.83	54.83	。
54.83	54.83	
54.84	55.23	现在
55.24	55.63	呢
55.64	55.79	我们
55.8	55.95	来
55.96	56.07	看
56.08	57.19	一下
57.19	57.19	，
61.46	61.65	在
61.66	61.93	这个
61.94	62.21	朗读
62.22	62.57	当中
62.57	62.57	，
62.58	62.85	啊
62.86	63.17	我
63.18	63.73	看到
63.74	63.93	沈
63.94	64.09	子
64.1	64.33	涵
64.34	65.25	同学
65.26	65.61	他
65.62	65.85	的
65.86	66.21	可能
66.22	66.41	拍
66.42	66.53	的
66.54	66.97	这个
66.98	67.45	视频
67.46	67.77	拍得
67.78	68.09	非常
68.1	68.17	的
68.18	68.89	清晰
68.89	68.89	，
68.9	69.13	而且
69.14	69.25	他
69.26	69.37	的
69.38	69.65	声音
69.66	70.01	特别
70.02	70.57	好听
70.57	70.57	，
70.58	70.77	我们
70.78	70.93	来
70.94	71.25	听一听
71.26	71.37	好
71.38	72.05	吗
72.05	72.05	？
75.48	76.67	明明
77.25	78.06	红玉
78.07	78.18	7
80.98	81.68	k
81.69	82.39	业务
82.91	84.23	降临
84.23	84.23	，
84.9	86.3	愈发
86.99	87.53	科
87.54	88.13	里
88.13	88.13	，
89.04	91.15	心旷神怡
91.15	91.15	，
91.78	93.13	协议
95.25	95.87	和谐
95.88	96.5	为民
96.5	96.5	，
96.86	97.92	扫兴
97.92	97.92	。
97.92	97.92	
99.03	99.78	同学们
99.79	100.1	在
100.11	100.98	这个
101.26	101.43	录音
101.44	101.79	的
101.8	102.15	这个
102.16	102.51	要
102.52	102.87	注意
102.87	102.87	，
103.11	103.23	第
103.24	103.59	一个
103.6	103.87	大家
103.88	103.99	看
104.0	104.31	一下
104.32	104.47	我
105.19	106.0	请
110.26	110.36	王
110.37	110.52	雨
110.53	110.88	辰
111.13	111.25	你
111.26	111.37	来
111.38	111.53	读
111.54	112.29	一下
112.29	112.29	。
112.29	112.29	
112.6	113.19	同意
113.19	113.19	，
113.2	113.83	好
113.83	113.83	，
113.84	114.11	这
114.12	114.47	次
114.48	114.59	你
114.6	115.03	不对
115.04	115.47	了
115.47	115.47	，
115.72	115.87	我
115.88	116.15	在
116.16	116.67	给
116.68	116.83	你
116.84	117.19	朋友圈
117.2	117.67	当中
117.68	117.91	已经
117.92	118.11	给
118.12	118.55	你
118.56	118.75	点
118.76	118.91	赞
118.92	119.07	过
119.08	119.19	了
119.19	119.19	，
119.2	119.67	啊
119.68	119.75	你
119.76	120.03	前面
120.04	120.11	读
120.12	120.51	成了
120.52	121.35	红军
121.36	121.75	了
121.76	121.87	是
121.88	122.47	吗
122.47	122.47	？
122.48	122.71	知道
122.72	122.95	什么
122.96	123.03	是
123.04	123.51	红军
123.52	124.47	吗
124.47	124.47	？
125.38	125.85	嗯
126.79	126.97	你
128.11	128.55	说
128.55	128.55	。
131.05	131.26	嗯
131.27	131.62	一般
131.63	131.86	是
131.87	132.54	形容
132.55	132.9	人
132.91	133.58	脸上
133.59	134.34	红
135.62	135.73	那红
135.74	136.49	红
136.5	136.61	的
136.62	137.41	样子
137.41	137.41	。
137.64	137.83	点
137.84	138.11	上
138.12	138.31	会
138.32	138.55	泛
138.56	139.31	起
139.32	140.07	红
140.08	140.31	红
140.32	140.99	的
141.0	141.19	红
141.2	141.67	韵
141.67	141.67	，
141.68	141.91	是
141.92	142.63	吗
142.63	142.63	？
142.64	143.59	说明
143.6	143.87	很
143.88	144.39	害羞
144.39	144.39	，
144.4	144.67	会
144.68	145.39	放弃
145.4	145.95	红绿
145.95	145.95	，
145.96	146.23	是
146.24	146.75	吧
146.75	146.75	？
146.76	147.15	好
147.15	147.15	，
147.16	147.43	这边
147.44	147.59	还有
147.6	147.79	一个
147.8	148.23	词
148.23	148.23	，
148.35	149.21	看
152.51	152.7	一下
152.71	152.9	这个
152.91	153.06	字
153.07	153.18	读
153.19	153.46	什么
153.46	153.46	？
154.06	154.08	呀
155.2	155.55	知道
155.56	155.87	这个
155.88	155.99	科
156.0	156.19	字
156.2	156.31	是
156.32	156.59	什么
156.6	156.95	意思
156.96	158.03	吗
158.03	158.03	？
158.04	158.35	来
158.35	158.35	，
158.36	158.51	你
158.52	159.39	说
159.39	159.39	。
159.39	159.39	
159.4	161.07	巢穴
161.07	161.07	，
161.08	161.15	是
161.16	161.83	吧
161.83	161.83	？
161.84	161.99	他
162.0	162.23	是
162.24	162.55	鸟儿
162.56	163.51	的
163.51	163.51	。
163.98	164.3	所以
164.31	164.5	这
164.51	164.66	是
164.67	164.94	一个
164.95	165.34	非常
165.35	165.86	温暖
165.87	165.98	的
165.99	166.38	字眼
166.38	166.38	，
166.39	166.78	我们
166.79	166.94	读
166.95	167.9	轻声
167.91	168.42	科里
168.43	168.54	科里
168.54	168.54	。
170.38	170.93	科
170.94	172.33	里
172.34	172.57	有
172.58	172.77	7
172.78	172.89	位
172.9	173.25	同学
173.26	173.37	读
173.38	173.61	错
173.62	173.85	了
173.85	173.85	，
173.86	174.85	好
174.85	174.85	，
176.28	176.54	还有
176.55	176.7	几
176.71	176.78	个
176.79	177.02	词
177.03	177.18	儿
177.18	177.18	，
177.19	177.34	我
177.35	177.5	来
177.51	177.66	给
